,TEXT,LABEL
228,saat pacar saya hamil.,joy
229,ketika saya hampir bertabrakan dengan mobil lain.,fear
230,waktu ketika seseorang membiarkan udara keluar dari ban siklus saya.,anger
231,ketika saya banyak membaca dan tidak ingat apa-apa.,sadness
232,waktu saya harus meletakkan anjing saya untuk tidur.,guilt
233,penyakit panjang.,sadness
234,ketika saya lulus ujian.,joy
235,"ketika saya bepergian dengan trem, saya tersandung dan jatuh ke pintu. saya pikir saya akan jatuh.",fear
236,ketika saya ketinggalan trem setelah berlari untuk itu.,anger
237,ketidakmampuan membaca buku di kampus.,sadness
238,jika seorang pria tidak tertarik membuat kemajuan.,disgust
239,saya terlalu sering minum anggur.,shame
240,saya tidak cukup belajar karena saya tidak memahaminya dengan benar.,guilt
241,saya bekerja di kantor pengacara selama musim panas dan saya mendapat referensi yang sangat bagus darinya.,joy
242,saya telah menonton triller pada malam yang gelap di negara itu dan saya harus pergi ke toilet sendiri.,fear
243,"ketika saya dituduh melakukan sesuatu yang belum saya lakukan, saya menjadi sangat marah.",anger
244,"ketika saya mulai membaca sebuah buku tebal, yang saya punya waktu terbatas untuk membaca. juga ketika saya memiliki banyak pekerjaan yang harus dilakukan dan saya tidak bisa mengikuti.",sadness
245,seseorang muntah di jalan.,disgust
246,"saya tidak dapat memikirkan kejadian apa pun ketika saya merasa sangat malu. á ada beberapa insiden kecil yang membuat saya malu, misalnya, á tidak mengirim uang kepada anak-anak di ethiopia.",shame
247,saya makan siang dengan mantan pacar saya dan tidak menyebutkannya kepada tunangan saya. saya merasa bersalah meskipun saya tidak merasakan apa-apa untuk mantan pacar saya.,guilt
248,ketika saya akhirnya memenuhi syarat untuk profesi saya.,joy
249,seseorang menyerang saya dengan pisau.,fear
250,seseorang mengendarai mobil saya dan kemudian menyangkal hal itu terjadi.,anger
251,ketika saya diberi tahu bahwa istri teman saya menderita kanker.,sadness
252,ketika saya melihat seekor anjing yang telah dirobohkan oleh sebuah mobil.,disgust
253,ketika saya tinju telinga anak saya.,shame
254,ketika saya didenda karena ngebut.,guilt
255,saya berhenti bekerja (memiliki pekerjaan yang membosankan).,joy
256,"saya pulang ke rumah dengan mobil pada suatu malam ketika cuaca dingin, gelap dan berangin. saya menjadi agak panik dalam perjalanan ke rumah saya.",fear
257,pertengkaran dalam keluarga.,anger
258,ketika saya sendirian di kamar tanpa kontak dengan siapa pun - kesendirian membuat saya lelah.,sadness
259,ketika saya sedang berlibur seseorang muntah di depan saya.,disgust
260,mengosongkan seember air di rumah sakit.,shame
261,ketika saya pura-pura sakit cuti dari pekerjaan.,guilt
262,ketika saya mendapat pelukan dari seseorang yang saya cintai.,joy
263,saya mengemudi sangat cepat di jalan kecil dan saya bertemu dengan mobil yang melaju di tikungan tangan kanan. pengemudi lain berada di sisinya sendiri di jalan dan saya harus keluar untuk menghindari tabrakan. itu gelap.,fear
264,mobil saya telah ditarik oleh polisi lalu lintas karena telah diparkir dengan salah. namun tanda itu dipasang hanya setelah saya sudah parkir.,anger
265,setelah operasi saya harus tinggal di tempat tidur untuk waktu yang lama.,sadness
266,saya terpaksa tinggal di kantin dan makan makanan yang saya tidak minta tetapi mendapatkannya.,disgust
267,ketika saya tidak membeli apa yang telah saya janjikan.,shame
268,secara tidak sengaja saya mengambil buku dari perpustakaan yang tidak seharusnya dipinjamkan.,guilt
269,ketika saya memenangkan sejumlah uang yang tidak terduga.,joy
270,anak perempuan saya yang berumur 2 tahun menghilang pada saat kurang perhatian; saya adalah yang bertanggung jawab untuknya.,fear
271,"seorang kolega meminta saya untuk memberi nasihat dan karena dia tidak memiliki cukup kepercayaan pada saya, dia meminta orang ketiga.",anger
272,"saya ingin hamil dan tidak berhasil, jadi saya mengalami depresi á pada setiap menstruasi.",sadness
273,"di sebuah bus hangat yang penuh dengan orang, seseorang muntah dan seluruh bus berbau busuk.",disgust
274,"saya mengeluh tentang perilaku seorang kolega ketika dia kembali pada kata-katanya, sering absen dan tidak bertanggung jawab. saya menemukan bahwa dia adalah seorang pecandu alkohol dan berusaha untuk melawan kecanduannya.",shame
275,"saya berbicara dengan ibu saya di telepon. dia menderita kanker kulit dan sedang menunggu untuk dioperasi. saya lupa menanyakan tanggal operasi dan sebelum menyelesaikan percakapan kami, dia memberi saya tanggal lewat.",guilt
276,ketika saya berada di sebuah pesta saya bertemu dengan seorang teman lama dari kursus pendidikan orang dewasa. kami belum bertemu selama 2 tahun tetapi keduanya berpikir á banyak tentang satu sama lain. pengalaman yang luar biasa,joy
277,"ketika saya bersepeda melalui taman larut malam, dua orang á melompat keluar dari hutan dan mencoba menghentikan saya. ada á meneriakkan sesuatu pada saat bersamaan.",fear
278,ketika kerabat dekat berusaha mencegah saya belajar á psikologi karena statusnya yang rendah.,anger
279,saya memiliki diskusi panjang tentang politik dengan seorang kenalan. dia á lebih berpengetahuan daripada saya dan saya gagal menjelaskan sudut pandang saya á dan disalahpahami sehingga saya merasa tertekan dan pergi.,sadness
280,ketika saya membaca sebuah artikel surat kabar tentang seorang gadis muda yang telah diperkosa dan diserang pada suatu malam oleh beberapa pria ketika dia tidak sadar.,disgust
281,ibu saya mengungkapkan perincian pribadi tentang saya dan aspek negatif dari karakter saya kepada orang lain ketika saya hadir tetapi tidak dapat membela diri.,shame
282,saya tidak setia kepada pasangan saya sekali ketika dia bekerja di luar negeri á untuk waktu yang lama.,guilt
283,ketika saya baru saja mendapat apartemen di pusat gothenburg.,joy
284,ketika saya melihat seekor laba-laba besar merangkak ke dinding.,fear
285,majikan saya mengambil terlalu banyak aspirin untuk sakit punggung dan juga minum á semangat yang luar biasa. ini berbahaya dan dia tidak mengerti bahwa dia telah melakukan kesalahan.,anger
286,"ketika saya meninggalkan new york, dan semua keluarga dan teman saya di belakang saya.",sadness
287,ketika saya tidur dengan seorang pria karena sahabat saya menginginkannya. á dia tidak pernah melakukan hubungan intim dengan siapa pun dan memiliki á kompleks yang mengerikan tentang hal itu.,disgust
288,ketika saya berkencan dengan pacar dekat beberapa kali. dia mengatakan kepada saya bahwa itu sudah berakhir di antara mereka dan saya menerimanya. ketika dia tahu dia menyelesaikan persahabatan kami.,shame
289,"ketika saya putus dengan pacar saya setelah tiga tahun. itu á cukup tak terduga baginya dan tidak ada alasan khusus untuk á putus, seperti orang lain.",guilt
290,ketika anak saya kembali dari pendakian gunung - tubuh dan jiwa yang sehat.,joy
291,ketika seseorang bertemu orang baru dengan siapa ia dipaksa untuk berkolaborasi á dengan.,fear
292,para nelayan olahraga yang menangkap camar bukannya ikan dengan kail mereka. often ini sering merupakan kesalahan tetapi itu membuat saya marah.,anger
293,saya merasa sedih tentang suatu peristiwa yang tidak dapat saya pengaruhi.,sadness
294,"ketika seorang anggota keluarga mengeluh tentang makanan yang disajikan, itu membuat saya jijik.",disgust
295,"saya telah memilih untuk menempatkan anak saya di sekolah swasta jika nilai ujiannya rendah. setiap kali dia memberi saya masa jabatannya, hasilnya saya merasa bersalah.",guilt
296,ketika saya diberi tahu bahwa saya telah diterima sebagai mahasiswa psikologi.,joy
297,ketika saya berada di sebuah kapal nelayan kecil dan kami berlari ke cuaca keras á di laut terbuka.,fear
298,ketika saya mengetahui bahwa pria yang saya kencani pada waktu tertentu á memiliki hubungan yang stabil dengan orang lain untuk waktu yang lama á.,anger
299,saya merasa sedih dan tertekan ketika mendengar bahwa kucing kami telah mati.,sadness
300,"ketika saya bekerja sebagai perawat di rumah sakit jiwa, seorang pasien memakan isi ludah pasien lain.",disgust
301,"di sekolah dasar, ketika saya muntah di depan orang lain di tengah pelajaran.",shame
302,saya datang terlambat satu jam untuk sebuah pertemuan penting (saya salah paham waktu itu).,guilt
303,ketika saya diterima sebagai mahasiswa psikologi.,joy
304,ketika anak saya mengalami sakit di kakinya (tanpa alasan yang jelas).,fear
305,"ketika, setelah satu minggu di sekolah, seorang guru mengirim catatan ke rumah yang mengatakan bahwa putra saya kurang perhatian dan tidak dapat melakukan pelajaran.",anger
306,ketika saya berpikir bahwa tidak mungkin bagi saya untuk mulai belajar (karena informasi yang salah dari penasihat siswa).,sadness
307,"pada orang yang kurang bersih, di rumah dan secara pribadi.",disgust
308,"ketika saya melakukan kesalahan yang sama dengan yang saya tuduhkan kepada orang lain, dan á ini jelas bagi orang ketiga.",shame
309,ketika saya kehilangan sesuatu yang berharga bagi saudara perempuan saya.,guilt
310,ketika putra saya lahir.,joy
311,ketika saya hampir tenggelam dalam air es memakai sepatu es. itu sulit untuk keluar.,fear
312,ketika saya ditunjukkan sebagai anak yang bermasalah di sekolah dasar dan á ibu saya mengambil sudut pandang guru.,anger
313,ketika saya dituduh mengabaikan pekerjaan karena alasan yang salah.,sadness
314,"sikap orang tua saya terhadap satu sama lain ketika mereka harus menjadi rekonsiliasi, meskipun kecanduan lama ayah saya.",disgust
315,ketika saya tertangkap basah mencuri uang dari ayah saya.,shame
316,"saya mencuri kue kelapa dari meja resepsionis dan ketika saya menaruh á di mulut saya, saya menyadari bahwa tuan rumah memperhatikan saya.",guilt
317,ketika saya ditegur oleh manajer hotel tempat saya bekerja selama musim gugur 1984.,fear
318,ketika orang tua saya mengantarkan saya ke tempat terdekat dan segera pulang á alih-alih menunggu beberapa jam. mereka bisa dengan mudah menunggu.,anger
319,ketika mantan pacar saya dan saya menemukan bahwa ada risiko tertentu á dia hamil.,sadness
320,ketika saya hendak membersihkan papan drainase dan melihatnya tampak di bawah wastafel (saya tinggal di asrama siswa).,disgust
321,ketika ibuku memergokiku sedang masturbasi.,shame
322,"sebagai satu-satunya orang di keluarga saya yang menjadi akademisi, saya harus á merawat adik perempuan saya (dan satu-satunya) yang lebih baik, sehubungan dengan á pengalaman pendidikan dan kehidupannya.",guilt
323,ketika kakak perempuan saya memberi tahu kami bahwa ia berpikir untuk bergabung dengan keluarga yang lain untuk liburan olahraga musim dingin.,joy
324,tidur di sebuah kapel dan di tengah malam saya menyadari bahwa á ada orang lain di kapel. saya tidak pernah menemukan siapa itu dan mengapa dia ada di sana.,fear
325,"ketika kami berada di sekolah menengah, beberapa orang kadang-kadang memprovokasi seorang teman saya. mereka memanggilnya babi dan kemudian mendengus. ini membuat sebagian besar gadis kesal. suatu ketika, salah satu gadis marah pada teman saya dan mengatakan sesuatu yang jahat dan ini membuat saya sangat marah.",anger
326,saya berbicara dengan pacar saya di telepon ketika saya bersemangat tinggi dan banyak yang harus dikatakan kepadanya. saya telah menantikan pembicaraan ini dan dia tidak mendengarkan saya sejauh yang saya harapkan.,sadness
327,seorang ibu yang berteriak pada anaknya tanpa bayaran.,disgust
328,"ketika saya mengeluh kepada ibu saya tentang betapa berantakannya dapur itu, dia meninju telinga saya (ini belum pernah terjadi sebelumnya).",shame
329,"karena saya tidak bisa pulang sebelum tengah malam, saya menelepon ke rumah pukul 11.30 dan meminta mereka untuk membiarkan pintu terbuka sehingga saya bisa masuk. saya benar-benar membangunkan seluruh keluarga dengan menelepon mereka begitu terlambat. ibu saya tidak bisa tidur lagi, selain itu dia mengadakan konferensi hari berikutnya dan benar-benar perlu tidur.",guilt
330,ketika saya melewati hari pertama di sini di departemen.,joy
331,ketika saya sedang bersepeda melewati mobil yang diparkir seseorang membuka pintu dan hampir mendorong saya dari sepeda saya ke lalu lintas.,fear
332,ketika pacar saya duduk setengah malam bermain game komputer á dengan seorang teman.,anger
333,ketika saya harus meninggalkan ibu dan saudara perempuan saya setelah kunjungan seminggu.,sadness
334,ketika saya melihat seekor laba-laba besar dari sangat dekat.,disgust
335,ketika saya meminta seorang teman untuk mengembalikan uang yang telah saya pinjam á dan kemudian ingat bahwa dia telah membayar saya dengan beberapa cara.,shame
336,ketika salah satu orang tua saya menyindir sesuatu tentang yang lain á (mereka bercerai).,guilt
337,ketika saya diminta menjadi ibu baptis seorang anak.,joy
338,dalam perjalanan menuruni lereng ski yang sulit dan curam.,fear
339,ketika ibu saya ikut campur dalam hidup saya.,anger
340,ketika saya ditinggalkan sendirian di akhir minggu tanpa siap untuk itu.,sadness
341,pertama kali saya melihat seorang ahli bedah memotong kaki dan memasukkannya ke dalam kantong sampah hitam.,disgust
342,ketika saya lupa tentang pertemuan di tempat kerja.,shame
343,ketika saya menuntut terlalu banyak dari teman-teman saya.,guilt
344,ketika suami saya tiba-tiba datang menemui saya di pekerjaan baru saya dan membawa beberapa bunga dan kue bersamanya.,joy
345,ketika saya hampir diserang oleh seorang pria yang mengejar saya.,fear
346,"ketika ayah saya bertanya apakah saya seorang komunis, pada saat yang sama dia menjelaskan bahwa saya tidak boleh lagi melihat diri saya sebagai putrinya.",anger
347,"ketika saya melamar pekerjaan yang saya pikir memiliki peluang bagus untuk mendapatkan, saya bahkan tidak diberikan wawancara dan tidak mendapatkan pekerjaan itu.",sadness
348,fitur t.v menunjukkan pelanggaran terhadap orang yang tidak berdaya.,disgust
349,ketika saya sebagai anak berusia 9 atau 10 tahun saya sedang bermain dokter dengan tetangga laki-laki ibu mereka menangkap kami.,shame
350,ketika suami saya berbicara tentang batasan-batasan yang harus dia terima dalam hidupnya untuk menjadikan pernikahan kami berhasil. saya merasa bahwa itu diarahkan kepada saya karena sayalah yang menuntut perubahan. kami á saat itu bersama seorang penasihat pernikahan.,guilt
351,ketika kami mampu membeli sofa baru - sofa kulit yang harganya sek sek 20000. saya sudah menunggu selama 2-3 tahun.,joy
352,vertigo - berdiri di atas tangga dan mengecat rumah.,fear
353,ketika bos saya mendaftar untuk memuaskan keinginannya sendiri - untuk menginjak rekan-rekannya. saya memiliki ketidakberuntungan untuk memiliki salah satu dari atasan saya di kursus saya.,anger
354,ketika saya berdebat dengan ibu saya tentang cara dia memperlakukan kedua anaknya secara berbeda.,sadness
355,meludah dan muntah.,disgust
356,bintik-bintik di sarung jok mobil suamiku.,shame
357,tidak berbicara dengan saudara ipar saya karena kurangnya minat dalam hubungan di pihak saya.,guilt
358,"ketika saya baru-baru ini berhasil mendapatkan tugas konsultasi pertama saya á \ diriku \ ""saya atas inisiatif saya sendiri.""",joy
