,TEXT,LABEL
256,waktu saya harus meletakkan anjing saya untuk tidur.,guilt
260,penyakit panjang.,sadness
261,ketika saya lulus ujian.,joy
262,"ketika saya bepergian dengan trem, saya tersandung dan jatuh ke pintu. saya pikir saya akan jatuh.",fear
263,ketika saya ketinggalan trem setelah berlari untuk itu.,anger
264,ketidakmampuan membaca buku di kampus.,sadness
265,jika seorang pria tidak tertarik membuat kemajuan.,disgust
266,saya terlalu sering minum anggur.,shame
267,saya tidak cukup belajar karena saya tidak memahaminya dengan benar.,guilt
268,saya bekerja di kantor pengacara selama musim panas dan saya mendapat referensi yang sangat bagus darinya.,joy
269,saya telah menonton triller pada malam yang gelap di negara itu dan saya harus pergi ke toilet sendiri.,fear
270,"ketika saya dituduh melakukan sesuatu yang belum saya lakukan, saya menjadi sangat marah.",anger
271,"ketika saya mulai membaca sebuah buku tebal, yang saya punya waktu terbatas untuk membaca. juga ketika saya memiliki banyak pekerjaan yang harus dilakukan dan saya tidak bisa mengikuti.",sadness
272,seseorang muntah di jalan.,disgust
273,"saya tidak dapat memikirkan kejadian apa pun ketika saya merasa sangat malu. á ada beberapa insiden kecil yang membuat saya malu, misalnya, á tidak mengirim uang kepada anak-anak di ethiopia.",shame
274,saya makan siang dengan mantan pacar saya dan tidak menyebutkannya kepada tunangan saya. saya merasa bersalah meskipun saya tidak merasakan apa-apa untuk mantan pacar saya.,guilt
275,ketika saya akhirnya memenuhi syarat untuk profesi saya.,joy
276,seseorang menyerang saya dengan pisau.,fear
277,seseorang mengendarai mobil saya dan kemudian menyangkal hal itu terjadi.,anger
278,ketika saya diberi tahu bahwa istri teman saya menderita kanker.,sadness
279,ketika saya melihat seekor anjing yang telah dirobohkan oleh sebuah mobil.,disgust
280,ketika saya tinju telinga anak saya.,shame
281,ketika saya didenda karena ngebut.,guilt
282,saya berhenti bekerja (memiliki pekerjaan yang membosankan).,joy
283,"saya pulang ke rumah dengan mobil pada suatu malam ketika cuaca dingin, gelap dan berangin. saya menjadi agak panik dalam perjalanan ke rumah saya.",fear
284,pertengkaran dalam keluarga.,anger
285,ketika saya sendirian di kamar tanpa kontak dengan siapa pun - kesendirian membuat saya lelah.,sadness
286,ketika saya sedang berlibur seseorang muntah di depan saya.,disgust
287,mengosongkan seember air di rumah sakit.,shame
288,ketika saya pura-pura sakit cuti dari pekerjaan.,guilt
289,ketika saya mendapat pelukan dari seseorang yang saya cintai.,joy
290,saya mengemudi sangat cepat di jalan kecil dan saya bertemu dengan mobil yang melaju di tikungan tangan kanan. pengemudi lain berada di sisinya sendiri di jalan dan saya harus keluar untuk menghindari tabrakan. itu gelap.,fear
291,mobil saya telah ditarik oleh polisi lalu lintas karena telah diparkir dengan salah. namun tanda itu dipasang hanya setelah saya sudah parkir.,anger
292,setelah operasi saya harus tinggal di tempat tidur untuk waktu yang lama.,sadness
293,saya terpaksa tinggal di kantin dan makan makanan yang saya tidak minta tetapi mendapatkannya.,disgust
294,ketika saya tidak membeli apa yang telah saya janjikan.,shame
295,secara tidak sengaja saya mengambil buku dari perpustakaan yang tidak seharusnya dipinjamkan.,guilt
296,ketika saya memenangkan sejumlah uang yang tidak terduga.,joy
297,anak perempuan saya yang berumur 2 tahun menghilang pada saat kurang perhatian; saya adalah yang bertanggung jawab untuknya.,fear
298,"seorang kolega meminta saya untuk memberi nasihat dan karena dia tidak memiliki cukup kepercayaan pada saya, dia meminta orang ketiga.",anger
299,"saya ingin hamil dan tidak berhasil, jadi saya mengalami depresi á pada setiap menstruasi.",sadness
300,"di sebuah bus hangat yang penuh dengan orang, seseorang muntah dan seluruh bus berbau busuk.",disgust
301,"saya mengeluh tentang perilaku seorang kolega ketika dia kembali pada kata-katanya, sering absen dan tidak bertanggung jawab. saya menemukan bahwa dia adalah seorang pecandu alkohol dan berusaha untuk melawan kecanduannya.",shame
302,"saya berbicara dengan ibu saya di telepon. dia menderita kanker kulit dan sedang menunggu untuk dioperasi. saya lupa menanyakan tanggal operasi dan sebelum menyelesaikan percakapan kami, dia memberi saya tanggal lewat.",guilt
303,ketika saya berada di sebuah pesta saya bertemu dengan seorang teman lama dari kursus pendidikan orang dewasa. kami belum bertemu selama 2 tahun tetapi keduanya berpikir á banyak tentang satu sama lain. pengalaman yang luar biasa,joy
304,"ketika saya bersepeda melalui taman larut malam, dua orang á melompat keluar dari hutan dan mencoba menghentikan saya. ada á meneriakkan sesuatu pada saat bersamaan.",fear
305,ketika kerabat dekat berusaha mencegah saya belajar á psikologi karena statusnya yang rendah.,anger
306,saya memiliki diskusi panjang tentang politik dengan seorang kenalan. dia á lebih berpengetahuan daripada saya dan saya gagal menjelaskan sudut pandang saya á dan disalahpahami sehingga saya merasa tertekan dan pergi.,sadness
307,ketika saya membaca sebuah artikel surat kabar tentang seorang gadis muda yang telah diperkosa dan diserang pada suatu malam oleh beberapa pria ketika dia tidak sadar.,disgust
308,ibu saya mengungkapkan perincian pribadi tentang saya dan aspek negatif dari karakter saya kepada orang lain ketika saya hadir tetapi tidak dapat membela diri.,shame
309,saya tidak setia kepada pasangan saya sekali ketika dia bekerja di luar negeri á untuk waktu yang lama.,guilt
310,ketika saya baru saja mendapat apartemen di pusat gothenburg.,joy
311,ketika saya melihat seekor laba-laba besar merangkak ke dinding.,fear
312,majikan saya mengambil terlalu banyak aspirin untuk sakit punggung dan juga minum á semangat yang luar biasa. ini berbahaya dan dia tidak mengerti bahwa dia telah melakukan kesalahan.,anger
313,"ketika saya meninggalkan new york, dan semua keluarga dan teman saya di belakang saya.",sadness
314,ketika saya tidur dengan seorang pria karena sahabat saya menginginkannya. á dia tidak pernah melakukan hubungan intim dengan siapa pun dan memiliki á kompleks yang mengerikan tentang hal itu.,disgust
315,ketika saya berkencan dengan pacar dekat beberapa kali. dia mengatakan kepada saya bahwa itu sudah berakhir di antara mereka dan saya menerimanya. ketika dia tahu dia menyelesaikan persahabatan kami.,shame
316,"ketika saya putus dengan pacar saya setelah tiga tahun. itu á cukup tak terduga baginya dan tidak ada alasan khusus untuk á putus, seperti orang lain.",guilt
317,ketika anak saya kembali dari pendakian gunung - tubuh dan jiwa yang sehat.,joy
318,ketika seseorang bertemu orang baru dengan siapa ia dipaksa untuk berkolaborasi á dengan.,fear
319,para nelayan olahraga yang menangkap camar bukannya ikan dengan kail mereka. often ini sering merupakan kesalahan tetapi itu membuat saya marah.,anger
320,saya merasa sedih tentang suatu peristiwa yang tidak dapat saya pengaruhi.,sadness
321,"ketika seorang anggota keluarga mengeluh tentang makanan yang disajikan, itu membuat saya jijik.",disgust
323,"saya telah memilih untuk menempatkan anak saya di sekolah swasta jika nilai ujiannya rendah. setiap kali dia memberi saya masa jabatannya, hasilnya saya merasa bersalah.",guilt
324,ketika saya diberi tahu bahwa saya telah diterima sebagai mahasiswa psikologi.,joy
325,ketika saya berada di sebuah kapal nelayan kecil dan kami berlari ke cuaca keras á di laut terbuka.,fear
326,ketika saya mengetahui bahwa pria yang saya kencani pada waktu tertentu á memiliki hubungan yang stabil dengan orang lain untuk waktu yang lama á.,anger
327,saya merasa sedih dan tertekan ketika mendengar bahwa kucing kami telah mati.,sadness
328,"ketika saya bekerja sebagai perawat di rumah sakit jiwa, seorang pasien memakan isi ludah pasien lain.",disgust
329,"di sekolah dasar, ketika saya muntah di depan orang lain di tengah pelajaran.",shame
330,saya datang terlambat satu jam untuk sebuah pertemuan penting (saya salah paham waktu itu).,guilt
331,ketika saya diterima sebagai mahasiswa psikologi.,joy
332,ketika anak saya mengalami sakit di kakinya (tanpa alasan yang jelas).,fear
333,"ketika, setelah satu minggu di sekolah, seorang guru mengirim catatan ke rumah yang mengatakan bahwa putra saya kurang perhatian dan tidak dapat melakukan pelajaran.",anger
334,ketika saya berpikir bahwa tidak mungkin bagi saya untuk mulai belajar (karena informasi yang salah dari penasihat siswa).,sadness
335,"pada orang yang kurang bersih, di rumah dan secara pribadi.",disgust
336,"ketika saya melakukan kesalahan yang sama dengan yang saya tuduhkan kepada orang lain, dan á ini jelas bagi orang ketiga.",shame
337,ketika saya kehilangan sesuatu yang berharga bagi saudara perempuan saya.,guilt
338,ketika putra saya lahir.,joy
339,ketika saya hampir tenggelam dalam air es memakai sepatu es. itu sulit untuk keluar.,fear
340,ketika saya ditunjukkan sebagai anak yang bermasalah di sekolah dasar dan á ibu saya mengambil sudut pandang guru.,anger
341,ketika saya dituduh mengabaikan pekerjaan karena alasan yang salah.,sadness
342,"sikap orang tua saya terhadap satu sama lain ketika mereka harus menjadi rekonsiliasi, meskipun kecanduan lama ayah saya.",disgust
343,ketika saya tertangkap basah mencuri uang dari ayah saya.,shame
344,"saya mencuri kue kelapa dari meja resepsionis dan ketika saya menaruh á di mulut saya, saya menyadari bahwa tuan rumah memperhatikan saya.",guilt
345,ketika saya ditegur oleh manajer hotel tempat saya bekerja selama musim gugur 1984.,fear
346,ketika orang tua saya mengantarkan saya ke tempat terdekat dan segera pulang á alih-alih menunggu beberapa jam. mereka bisa dengan mudah menunggu.,anger
347,ketika mantan pacar saya dan saya menemukan bahwa ada risiko tertentu á dia hamil.,sadness
348,ketika saya hendak membersihkan papan drainase dan melihatnya tampak di bawah wastafel (saya tinggal di asrama siswa).,disgust
349,ketika ibuku memergokiku sedang masturbasi.,shame
350,"sebagai satu-satunya orang di keluarga saya yang menjadi akademisi, saya harus á merawat adik perempuan saya (dan satu-satunya) yang lebih baik, sehubungan dengan á pengalaman pendidikan dan kehidupannya.",guilt
351,ketika kakak perempuan saya memberi tahu kami bahwa ia berpikir untuk bergabung dengan keluarga yang lain untuk liburan olahraga musim dingin.,joy
352,tidur di sebuah kapel dan di tengah malam saya menyadari bahwa á ada orang lain di kapel. saya tidak pernah menemukan siapa itu dan mengapa dia ada di sana.,fear
353,"ketika kami berada di sekolah menengah, beberapa orang kadang-kadang memprovokasi seorang teman saya. mereka memanggilnya babi dan kemudian mendengus. ini membuat sebagian besar gadis kesal. suatu ketika, salah satu gadis marah pada teman saya dan mengatakan sesuatu yang jahat dan ini membuat saya sangat marah.",anger
354,saya berbicara dengan pacar saya di telepon ketika saya bersemangat tinggi dan banyak yang harus dikatakan kepadanya. saya telah menantikan pembicaraan ini dan dia tidak mendengarkan saya sejauh yang saya harapkan.,sadness
355,seorang ibu yang berteriak pada anaknya tanpa bayaran.,disgust
356,"ketika saya mengeluh kepada ibu saya tentang betapa berantakannya dapur itu, dia meninju telinga saya (ini belum pernah terjadi sebelumnya).",shame
357,"karena saya tidak bisa pulang sebelum tengah malam, saya menelepon ke rumah pukul 11.30 dan meminta mereka untuk membiarkan pintu terbuka sehingga saya bisa masuk. saya benar-benar membangunkan seluruh keluarga dengan menelepon mereka begitu terlambat. ibu saya tidak bisa tidur lagi, selain itu dia mengadakan konferensi hari berikutnya dan benar-benar perlu tidur.",guilt
358,ketika saya melewati hari pertama di sini di departemen.,joy
359,ketika saya sedang bersepeda melewati mobil yang diparkir seseorang membuka pintu dan hampir mendorong saya dari sepeda saya ke lalu lintas.,fear
360,ketika pacar saya duduk setengah malam bermain game komputer á dengan seorang teman.,anger
361,ketika saya harus meninggalkan ibu dan saudara perempuan saya setelah kunjungan seminggu.,sadness
362,ketika saya melihat seekor laba-laba besar dari sangat dekat.,disgust
363,ketika saya meminta seorang teman untuk mengembalikan uang yang telah saya pinjam á dan kemudian ingat bahwa dia telah membayar saya dengan beberapa cara.,shame
364,ketika salah satu orang tua saya menyindir sesuatu tentang yang lain á (mereka bercerai).,guilt
365,ketika saya diminta menjadi ibu baptis seorang anak.,joy
366,dalam perjalanan menuruni lereng ski yang sulit dan curam.,fear
367,ketika ibu saya ikut campur dalam hidup saya.,anger
368,ketika saya ditinggalkan sendirian di akhir minggu tanpa siap untuk itu.,sadness
369,pertama kali saya melihat seorang ahli bedah memotong kaki dan memasukkannya ke dalam kantong sampah hitam.,disgust
370,ketika saya lupa tentang pertemuan di tempat kerja.,shame
371,ketika saya menuntut terlalu banyak dari teman-teman saya.,guilt
372,ketika suami saya tiba-tiba datang menemui saya di pekerjaan baru saya dan membawa beberapa bunga dan kue bersamanya.,joy
373,ketika saya hampir diserang oleh seorang pria yang mengejar saya.,fear
374,"ketika ayah saya bertanya apakah saya seorang komunis, pada saat yang sama dia menjelaskan bahwa saya tidak boleh lagi melihat diri saya sebagai putrinya.",anger
375,"ketika saya melamar pekerjaan yang saya pikir memiliki peluang bagus untuk mendapatkan, saya bahkan tidak diberikan wawancara dan tidak mendapatkan pekerjaan itu.",sadness
376,fitur t.v menunjukkan pelanggaran terhadap orang yang tidak berdaya.,disgust
377,ketika saya sebagai anak berusia 9 atau 10 tahun saya sedang bermain dokter dengan tetangga laki-laki ibu mereka menangkap kami.,shame
378,ketika suami saya berbicara tentang batasan-batasan yang harus dia terima dalam hidupnya untuk menjadikan pernikahan kami berhasil. saya merasa bahwa itu diarahkan kepada saya karena sayalah yang menuntut perubahan. kami á saat itu bersama seorang penasihat pernikahan.,guilt
379,ketika kami mampu membeli sofa baru - sofa kulit yang harganya sek sek 20000. saya sudah menunggu selama 2-3 tahun.,joy
380,vertigo - berdiri di atas tangga dan mengecat rumah.,fear
381,ketika bos saya mendaftar untuk memuaskan keinginannya sendiri - untuk menginjak rekan-rekannya. saya memiliki ketidakberuntungan untuk memiliki salah satu dari atasan saya di kursus saya.,anger
382,ketika saya berdebat dengan ibu saya tentang cara dia memperlakukan kedua anaknya secara berbeda.,sadness
383,meludah dan muntah.,disgust
384,bintik-bintik di sarung jok mobil suamiku.,shame
385,tidak berbicara dengan saudara ipar saya karena kurangnya minat dalam hubungan di pihak saya.,guilt
386,"ketika saya baru-baru ini berhasil mendapatkan tugas konsultasi pertama saya á \ diriku \ ""saya atas inisiatif saya sendiri.""",joy
387,saya berada dalam jarak selebar rambut merobohkan seorang pemabuk yang á tiba-tiba berlari ke jalan. ketakutan datang kemudian ketika saya menyadari apa yang bisa terjadi.,fear
